Customer ID,Price,Country,Frequency,Cluster
13958.0,1084.59,United Kingdom,12,0
13959.0,390.11,United Kingdom,6,0
13960.0,25.26,United Kingdom,2,0
13961.0,76.15,United Kingdom,2,0
13962.0,136.06,United Kingdom,3,0
13963.0,676.2,United Kingdom,18,0
13964.0,77.68,United Kingdom,3,0
13965.0,120.01,United Kingdom,5,0
13966.0,34.17,United Kingdom,1,0
13967.0,28.099999999999998,United Kingdom,2,0
13968.0,8.01,United Kingdom,1,0
13969.0,3049.57,United Kingdom,39,3
13970.0,42.33,United Kingdom,2,0
13971.0,629.3100000000001,United Kingdom,18,0
13972.0,38.19,United Kingdom,2,0
13973.0,41.32,United Kingdom,1,0
13974.0,129.85,United Kingdom,4,0
13975.0,1520.91,United Kingdom,14,3
13976.0,260.8,United Kingdom,4,0
13977.0,32.66,United Kingdom,1,0
13978.0,18.16,United Kingdom,2,0
13979.0,1063.97,United Kingdom,11,0
13980.0,274.91,United Kingdom,9,0
13981.0,78.45,United Kingdom,2,0
13982.0,603.31,United Kingdom,13,0
13983.0,1244.2,United Kingdom,30,0
13984.0,184.48,United Kingdom,13,0
13985.0,1202.5,United Kingdom,24,0
13986.0,24.2,United Kingdom,1,0
13987.0,88.33,United Kingdom,2,0
13988.0,898.43,United Kingdom,11,0
13989.0,158.10999999999999,United Kingdom,5,0
13990.0,42.56,United Kingdom,1,0
13991.0,130.71,United Kingdom,7,0
13992.0,21.45,United Kingdom,3,0
13993.0,1318.07,United Kingdom,24,0
13994.0,590.83,United Kingdom,6,0
13995.0,570.15,United Kingdom,18,0
13996.0,119.25,United Kingdom,2,0
13997.0,203.74,United Kingdom,3,0
13998.0,148.85,United Kingdom,3,0
13999.0,1235.35,United Kingdom,36,0
14000.0,115.06,United Kingdom,8,0
14001.0,380.46,United Kingdom,10,0
14002.0,113.34,United Kingdom,2,0
14003.0,47.15,United Kingdom,1,0
14004.0,747.8,United Kingdom,11,0
14005.0,185.24,United Kingdom,5,0
14006.0,143.5,United Kingdom,7,0
14007.0,31.79,United Kingdom,1,0
14008.0,70.71,United Kingdom,2,0
14009.0,173.25,United Kingdom,4,0
14010.0,86.9,United Kingdom,3,0
14011.0,44.01,United Kingdom,3,0
14012.0,31.15,United Kingdom,1,0
14013.0,238.32999999999998,United Kingdom,6,0
14014.0,159.18,United Kingdom,3,0
14015.0,62.14,United Kingdom,1,0
14016.0,1595.68,EIRE,13,3
14017.0,65.15,United Kingdom,1,0
14018.0,34.17,United Kingdom,1,0
14019.0,177.08,United Kingdom,4,0
14020.0,293.64,United Kingdom,5,0
14021.0,344.15,United Kingdom,7,0
14022.0,83.79,United Kingdom,2,0
14023.0,89.0,United Kingdom,2,0
14024.0,161.91,United Kingdom,3,0
14025.0,422.51,United Kingdom,10,0
14026.0,119.68,United Kingdom,2,0
14027.0,12.86,United Kingdom,1,0
14028.0,3627.9,United Kingdom,5,3
14029.0,65.49,United Kingdom,2,0
14030.0,3448.8,United Kingdom,22,3
14031.0,3618.9,United Kingdom,55,3
14032.0,552.1,United Kingdom,25,0
14033.0,0.19,United Kingdom,1,0
14034.0,213.5,United Kingdom,4,0
14035.0,446.55,United Kingdom,11,0
14036.0,166.13,United Kingdom,1,0
14037.0,266.76,United Kingdom,7,0
14038.0,414.29,United Kingdom,8,0
14039.0,29.450000000000003,United Kingdom,2,0
14040.0,3044.3,United Kingdom,42,3
14041.0,39.29,United Kingdom,1,0
14042.0,78.54,United Kingdom,1,0
14043.0,113.37,United Kingdom,3,0
14044.0,2144.46,United Kingdom,11,3
14045.0,155.51,United Kingdom,19,0
14046.0,7.57,United Kingdom,1,0
14047.0,719.85,United Kingdom,19,0
14048.0,372.18,United Kingdom,4,0
14049.0,3240.91,United Kingdom,18,3
14050.0,83.09,United Kingdom,2,0
14051.0,1501.95,United Kingdom,42,0
14052.0,377.65,United Kingdom,2,0
14053.0,12.18,United Kingdom,4,0
14054.0,9.08,United Kingdom,1,0
14055.0,139.7,United Kingdom,3,0
14056.0,3172.58,United Kingdom,29,3
14057.0,927.22,United Kingdom,23,0
14058.0,86.28,United Kingdom,2,0
14059.0,18.5,United Kingdom,1,0
14060.0,418.06,United Kingdom,32,0
14061.0,164.44,United Kingdom,3,0
14062.0,1032.14,United Kingdom,27,0
14063.0,39920.95,United Kingdom,13,2
14064.0,384.55,United Kingdom,21,0
14065.0,181.74,United Kingdom,4,0
14066.0,30.55,United Kingdom,1,0
14067.0,148.85,United Kingdom,2,0
14068.0,505.61,United Kingdom,5,0
14069.0,175.97,United Kingdom,2,0
14070.0,200.25,United Kingdom,1,0
14071.0,792.43,United Kingdom,9,0
14072.0,122.1,United Kingdom,1,0
14073.0,33.59,United Kingdom,2,0
14074.0,5.9,United Kingdom,1,0
14075.0,184.4,United Kingdom,6,0
14076.0,92.42,United Kingdom,1,0
14077.0,145.77,United Kingdom,6,0
14078.0,449.35,United Kingdom,9,0
14079.0,282.90999999999997,United Kingdom,2,0
14080.0,703.44,United Kingdom,6,0
14081.0,2630.21,United Kingdom,16,3
14082.0,148.63,United Kingdom,2,0
14083.0,720.05,United Kingdom,11,0
14084.0,6.22,United Kingdom,1,0
14085.0,2935.93,United Kingdom,34,3
14086.0,39.95,United Kingdom,1,0
14087.0,445.14,United Kingdom,5,0
14088.0,5312.87,United Kingdom,20,3
14089.0,30.9,United Kingdom,1,0
14090.0,1.06,United Kingdom,1,0
14091.0,40.84,United Kingdom,2,0
14092.0,1140.27,United Kingdom,27,0
14093.0,156.42,United Kingdom,1,0
14094.0,126.89,United Kingdom,2,0
14095.0,2.95,United Kingdom,1,0
14096.0,41376.33,United Kingdom,34,2
14097.0,87.0,United Kingdom,2,0
14098.0,35.8,United Kingdom,1,0
14099.0,1370.5,United Kingdom,22,0
14100.0,88.10000000000001,United Kingdom,1,0
14101.0,146.82,United Kingdom,14,0
14102.0,177.83,United Kingdom,8,0
14104.0,451.24,United Kingdom,5,0
14105.0,838.63,United Kingdom,9,0
14106.0,8.95,United Kingdom,1,0
14107.0,657.5600000000001,United Kingdom,13,0
14108.0,150.12,United Kingdom,5,0
14109.0,38.55,United Kingdom,2,0
14110.0,1092.6,United Kingdom,35,0
14111.0,41.05,United Kingdom,5,0
14112.0,909.24,United Kingdom,27,0
14113.0,412.44,United Kingdom,31,0
14114.0,278.17,United Kingdom,7,0
14115.0,48.230000000000004,United Kingdom,2,0
14116.0,234.12,United Kingdom,5,0
14117.0,3.75,United Kingdom,1,0
14118.0,78.3,United Kingdom,1,0
14119.0,46.199999999999996,United Kingdom,3,0
14120.0,5.95,United Kingdom,1,0
14121.0,394.73,United Kingdom,6,0
14122.0,73.98,United Kingdom,5,0
14123.0,78.59,United Kingdom,1,0
14124.0,1.79,United Kingdom,1,0
14125.0,527.94,United Kingdom,3,0
14126.0,122.13,United Kingdom,5,0
14127.0,476.33,United Kingdom,6,0
14128.0,125.97,United Kingdom,4,0
14129.0,264.72,United Kingdom,9,0
14130.0,507.87,United Kingdom,4,0
14131.0,109.47,United Kingdom,1,0
14132.0,346.5,United Kingdom,12,0
14133.0,239.06,United Kingdom,6,0
14134.0,603.74,United Kingdom,15,0
14135.0,547.8,United Kingdom,25,0
14136.0,315.28000000000003,United Kingdom,7,0
14137.0,11.73,United Kingdom,2,0
14138.0,108.65,United Kingdom,2,0
14139.0,136.2,United Kingdom,4,0
14140.0,127.88,United Kingdom,3,0
14141.0,158.18,United Kingdom,6,0
14142.0,157.46,United Kingdom,4,0
14143.0,38.4,United Kingdom,1,0
14144.0,2.55,United Kingdom,1,0
14145.0,124.5,United Kingdom,8,0
14146.0,1403.7,United Kingdom,13,0
14147.0,109.13,United Kingdom,12,0
14148.0,53.620000000000005,United Kingdom,2,0
14149.0,123.94,United Kingdom,3,0
14150.0,43.74,United Kingdom,2,0
14151.0,141.59,United Kingdom,3,0
14152.0,199.64000000000001,United Kingdom,9,0
14153.0,15.43,United Kingdom,1,0
14154.0,1151.43,United Kingdom,10,0
14155.0,32.7,United Kingdom,1,0
14156.0,36432.32,EIRE,202,2
14157.0,228.18,United Kingdom,6,0
14158.0,63.0,United Kingdom,1,0
14159.0,3026.12,United Kingdom,25,3
14160.0,269.62,United Kingdom,7,0
14161.0,860.09,United Kingdom,7,0
14162.0,97.23,United Kingdom,2,0
14163.0,257.52,United Kingdom,5,0
14164.0,45.07,United Kingdom,2,0
14165.0,80.94,United Kingdom,1,0
14166.0,174.2,United Kingdom,2,0
14167.0,491.82,United Kingdom,8,0
14168.0,60.25,United Kingdom,3,0
14169.0,260.67,United Kingdom,2,0
14170.0,385.6,United Kingdom,3,0
14171.0,186.95,United Kingdom,2,0
14172.0,304.14,United Kingdom,4,0
14173.0,153.76,United Kingdom,7,0
14174.0,50.37,United Kingdom,1,0
14175.0,1614.49,United Kingdom,17,3
14176.0,168.34,United Kingdom,6,0
14177.0,848.11,United Kingdom,14,0
14178.0,556.92,United Kingdom,7,0
14179.0,464.24,United Kingdom,2,0
14180.0,3227.63,United Kingdom,42,3
14181.0,143.35,United Kingdom,2,0
14182.0,265.29,United Kingdom,5,0
14183.0,188.72,United Kingdom,2,0
14184.0,130.04,United Kingdom,1,0
14185.0,179.2,United Kingdom,1,0
14186.0,153.06,United Kingdom,5,0
14187.0,38.4,United Kingdom,1,0
14188.0,138.18,United Kingdom,10,0
14189.0,810.97,United Kingdom,25,0
14190.0,39.95,United Kingdom,1,0
14191.0,566.66,United Kingdom,17,0
14192.0,23.44,United Kingdom,1,0
14193.0,170.96,United Kingdom,3,0
14194.0,3181.14,United Kingdom,54,3
14195.0,60.07,United Kingdom,10,0
14196.0,19.59,United Kingdom,1,0
14197.0,93.5,United Kingdom,1,0
14198.0,500.46,United Kingdom,13,0
14199.0,103.5,United Kingdom,6,0
14200.0,83.25,United Kingdom,1,0
14201.0,164.0,United Kingdom,12,0
14202.0,245.17999999999998,United Kingdom,3,0
14203.0,86.34,United Kingdom,1,0
14204.0,624.69,United Kingdom,4,0
14205.0,600.88,United Kingdom,12,0
14206.0,180.51,United Kingdom,5,0
14207.0,8.9,United Kingdom,1,0
14208.0,94.89,United Kingdom,2,0
14209.0,1219.2,United Kingdom,19,0
14210.0,1217.4,United Kingdom,21,0
14211.0,725.69,United Kingdom,26,0
14212.0,32.54,United Kingdom,2,0
14213.0,73.35,United Kingdom,2,0
14214.0,160.98,United Kingdom,7,0
14215.0,541.82,United Kingdom,10,0
14216.0,369.28000000000003,United Kingdom,6,0
14217.0,1118.51,United Kingdom,33,0
14218.0,17.28,United Kingdom,1,0
14219.0,167.29,United Kingdom,3,0
14220.0,148.07,United Kingdom,4,0
14221.0,1166.46,United Kingdom,19,0
14222.0,69.98,United Kingdom,1,0
14223.0,241.94,United Kingdom,4,0
14224.0,971.67,United Kingdom,9,0
14225.0,262.84,United Kingdom,5,0
14226.0,297.72,United Kingdom,9,0
14227.0,1015.8,United Kingdom,22,0
14228.0,180.47,United Kingdom,3,0
14229.0,328.68,United Kingdom,11,0
14230.0,181.48,United Kingdom,3,0
14231.0,274.21000000000004,United Kingdom,6,0
14232.0,213.46,United Kingdom,8,0
14233.0,240.41,United Kingdom,10,0
14234.0,252.98,United Kingdom,4,0
14235.0,321.23,United Kingdom,10,0
14236.0,157.39,United Kingdom,7,0
14237.0,182.63,United Kingdom,3,0
14238.0,42.94,United Kingdom,3,0
14239.0,807.89,United Kingdom,24,0
14240.0,194.27,United Kingdom,3,0
14241.0,22.05,United Kingdom,2,0
14242.0,59.53,United Kingdom,2,0
14243.0,1415.75,United Kingdom,23,0
14244.0,23.96,United Kingdom,2,0
14245.0,348.95,United Kingdom,5,0
14246.0,223.01,United Kingdom,3,0
14247.0,458.73,United Kingdom,6,0
14248.0,119.29,United Kingdom,3,0
14249.0,1166.161,United Kingdom,12,0
14250.0,276.08,United Kingdom,3,0
14251.0,161.4,United Kingdom,5,0
14252.0,126.33,United Kingdom,1,0
14253.0,70.75,United Kingdom,2,0
14254.0,56.99,United Kingdom,1,0
14255.0,3442.86,United Kingdom,4,3
14256.0,588.99,United Kingdom,9,0
14257.0,571.91,United Kingdom,10,0
14258.0,1272.5,United Kingdom,32,0
14259.0,14.15,United Kingdom,1,0
14260.0,156.10999999999999,United Kingdom,3,0
14261.0,263.33,United Kingdom,2,0
14262.0,298.97,United Kingdom,8,0
14263.0,37.74,United Kingdom,1,0
14264.0,479.12,United Kingdom,8,0
14265.0,377.19,Unspecified,4,0
14266.0,1.69,United Kingdom,1,0
14267.0,307.61,United Kingdom,9,0
14268.0,65.25,United Kingdom,1,0
14269.0,103.47,United Kingdom,2,0
14270.0,132.55,United Kingdom,1,0
14271.0,96.89,United Kingdom,2,0
14272.0,148.22,United Kingdom,4,0
14273.0,72.06,United Kingdom,4,0
14274.0,25.0,United Kingdom,1,0
14275.0,44.74,United Kingdom,6,0
14276.0,333.47,United Kingdom,13,0
14277.0,1637.3700000000001,France,14,3
14278.0,33.97,United Kingdom,1,0
14279.0,13.59,United Kingdom,2,0
14280.0,37.87,United Kingdom,1,0
14281.0,47.0,United Kingdom,1,0
14282.0,409.65,United Kingdom,26,0
14283.0,79.15,United Kingdom,4,0
14284.0,287.48,United Kingdom,4,0
14285.0,404.46,United Kingdom,9,0
14286.0,728.91,United Kingdom,12,0
14287.0,23.07,United Kingdom,4,0
14288.0,60.85,United Kingdom,2,0
14289.0,251.28,United Kingdom,6,0
14290.0,671.41,United Kingdom,14,0
14291.0,1201.83,United Kingdom,25,0
14292.0,668.32,United Kingdom,27,0
14293.0,392.77,United Kingdom,10,0
14294.0,76.97,United Kingdom,1,0
14295.0,267.75,United Kingdom,8,0
14296.0,101.09,United Kingdom,3,0
14297.0,156.57,United Kingdom,6,0
14298.0,4523.69,United Kingdom,84,3
14299.0,1249.95,United Kingdom,41,0
14300.0,4.1499999999999995,United Kingdom,1,0
14301.0,165.33,United Kingdom,7,0
14302.0,81.4,United Kingdom,3,0
14303.0,32.35,United Kingdom,2,0
14304.0,361.39,United Kingdom,5,0
14305.0,264.84000000000003,United Kingdom,5,0
14306.0,161.56,United Kingdom,7,0
14307.0,844.46,United Kingdom,11,0
14308.0,3143.49,United Kingdom,5,3
14309.0,503.87,United Kingdom,12,0
14310.0,51.0,United Kingdom,1,0
14311.0,178.34,United Kingdom,3,0
14312.0,721.96,United Kingdom,11,0
14313.0,302.31,United Kingdom,1,0
14314.0,14.48,United Kingdom,3,0
14315.0,497.79,United Kingdom,10,0
14316.0,27.55,United Kingdom,6,0
14317.0,74.34,United Kingdom,1,0
14318.0,14.74,United Kingdom,1,0
14319.0,58.42,United Kingdom,2,0
14320.0,326.12,United Kingdom,7,0
14321.0,310.77,United Kingdom,8,0
14322.0,81.55,United Kingdom,6,0
14323.0,123.92,United Kingdom,4,0
14324.0,126.21000000000001,United Kingdom,2,0
14325.0,20.75,United Kingdom,1,0
14326.0,186.93,United Kingdom,4,0
14327.0,234.15,United Kingdom,6,0
14328.0,1335.16,United Kingdom,3,0
14329.0,1877.96,United Kingdom,28,3
14330.0,33.99,United Kingdom,1,0
14331.0,84.53999999999999,United Kingdom,2,0
14332.0,165.68,United Kingdom,5,0
14333.0,159.7,United Kingdom,2,0
14334.0,827.72,United Kingdom,14,0
14335.0,144.24,Germany,2,0
14336.0,145.36,United Kingdom,4,0
14337.0,95.88,United Kingdom,1,0
14338.0,164.14000000000001,United Kingdom,5,0
14339.0,52.68,United Kingdom,5,0
14340.0,17.6,United Kingdom,1,0
14341.0,687.92,United Kingdom,20,0
14342.0,122.0,United Kingdom,9,0
14343.0,573.68,United Kingdom,4,0
14344.0,870.6800000000001,United Kingdom,20,0
14345.0,20.94,United Kingdom,1,0
14346.0,507.53000000000003,United Kingdom,5,0
14347.0,16.4,United Kingdom,1,0
14348.0,53.32,United Kingdom,1,0
14349.0,71.9,United Kingdom,1,0
14350.0,247.49,United Kingdom,4,0
14351.0,4.25,United Kingdom,1,0
14352.0,181.7,United Kingdom,4,0
14353.0,41.65,United Kingdom,3,0
14354.0,11.14,United Kingdom,2,0
14355.0,161.78,United Kingdom,3,0
14356.0,146.68,United Kingdom,4,0
14357.0,79.96000000000001,United Kingdom,1,0
14358.0,55.55,United Kingdom,3,0
14359.0,228.2,United Kingdom,6,0
14360.0,365.85,United Kingdom,4,0
14361.0,37.94,United Kingdom,1,0
14362.0,95.47,United Kingdom,1,0
14363.0,27.42,United Kingdom,2,0
14364.0,208.8,United Kingdom,8,0
14365.0,100.08,United Kingdom,2,0
14366.0,8.5,United Kingdom,1,0
14367.0,1700.53,United Kingdom,19,3
14368.0,49.0,United Kingdom,1,0
14369.0,76.1,United Kingdom,2,0
14370.0,345.24,United Kingdom,9,0
14371.0,15.1,United Kingdom,1,0
14372.0,174.62,United Kingdom,3,0
14373.0,46.5,United Kingdom,1,0
14374.0,58.55,United Kingdom,1,0
14375.0,592.91,United Kingdom,3,0
14376.0,70.74,United Kingdom,1,0
14377.0,100.65,United Kingdom,2,0
14378.0,33.25,United Kingdom,1,0
14379.0,427.68,United Kingdom,4,0
14380.0,197.65,United Kingdom,2,0
14381.0,187.17,United Kingdom,2,0
14382.0,552.18,United Kingdom,3,0
14383.0,196.23,United Kingdom,3,0
14384.0,5.85,United Kingdom,1,0
14385.0,22.630000000000003,United Kingdom,3,0
14386.0,27.200000000000003,United Kingdom,1,0
14387.0,473.5,United Kingdom,3,0
14388.0,1213.91,United Kingdom,20,0
14389.0,223.97,United Kingdom,11,0
14390.0,1658.67,United Kingdom,18,3
14391.0,11.3,United Kingdom,1,0
14392.0,38.0,United Kingdom,1,0
14393.0,26.950000000000003,United Kingdom,1,0
14394.0,15.6,United Kingdom,1,0
14395.0,2426.54,United Kingdom,24,3
14396.0,803.4,United Kingdom,7,0
14397.0,194.75,United Kingdom,23,0
14398.0,207.73000000000002,United Kingdom,2,0
14399.0,516.58,United Kingdom,9,0
14400.0,132.14000000000001,United Kingdom,5,0
14401.0,493.38,United Kingdom,25,0
14402.0,9.2,United Kingdom,1,0
14403.0,199.79,United Kingdom,9,0
14404.0,694.83,United Kingdom,15,0
14405.0,3.9,United Kingdom,1,0
14406.0,30.36,United Kingdom,1,0
14407.0,305.89,United Kingdom,9,0
14408.0,244.13,United Kingdom,11,0
14409.0,256.44,United Kingdom,10,0
14410.0,1242.35,United Kingdom,17,0
14411.0,114.45,United Kingdom,1,0
14412.0,156.53,United Kingdom,4,0
14413.0,590.5500000000001,United Kingdom,4,0
14414.0,216.01000000000002,United Kingdom,9,0
14415.0,4064.29,United Kingdom,32,3
14416.0,23.36,United Kingdom,2,0
14417.0,329.34000000000003,United Kingdom,1,0
14418.0,265.44,United Kingdom,3,0
14419.0,586.0600000000001,United Kingdom,7,0
14420.0,270.36,United Kingdom,7,0
14421.0,256.73,United Kingdom,7,0
14422.0,1649.67,United Kingdom,21,3
14423.0,39.269999999999996,United Kingdom,4,0
14424.0,6.71,United Kingdom,1,0
14425.0,136.68,United Kingdom,5,0
14426.0,2178.01,United Kingdom,27,3
14427.0,420.20000000000005,United Kingdom,4,0
14428.0,609.87,United Kingdom,7,0
14429.0,53.27,United Kingdom,1,0
14430.0,173.1,United Kingdom,5,0
14431.0,318.41,United Kingdom,5,0
14432.0,554.21,United Kingdom,6,0
14433.0,191.1,United Kingdom,1,0
14434.0,53.42,United Kingdom,6,0
14435.0,1.67,United Kingdom,1,0
14436.0,21.37,United Kingdom,2,0
14437.0,257.8,United Kingdom,7,0
14438.0,14.35,United Kingdom,1,0
14439.0,685.44,Greece,5,0
14440.0,650.1,United Kingdom,15,0
14441.0,1026.61,United Kingdom,19,0
14442.0,1522.58,Channel Islands,12,3
14443.0,398.62,United Kingdom,8,0
14444.0,16.44,United Kingdom,1,0
14445.0,86.95,United Kingdom,1,0
14446.0,600.51,United Kingdom,5,0
14447.0,275.95,United Kingdom,6,0
14448.0,54.35,United Kingdom,2,0
14449.0,982.24,United Kingdom,8,0
14450.0,224.45000000000002,United Kingdom,7,0
14451.0,1152.74,United Kingdom,18,0
14452.0,410.47,United Kingdom,4,0
14453.0,83.1,United Kingdom,1,0
14454.0,380.74,United Kingdom,6,0
14455.0,112.69,United Kingdom,5,0
14456.0,1737.26,United Kingdom,14,3
14457.0,5.0200000000000005,United Kingdom,1,0
14458.0,62.98,United Kingdom,1,0
14459.0,446.261,United Kingdom,3,0
14460.0,61.89,United Kingdom,12,0
14461.0,2248.23,United Kingdom,14,3
14462.0,854.91,United Kingdom,16,0
14463.0,52.26,United Kingdom,4,0
14464.0,14.75,United Kingdom,2,0
14465.0,517.09,United Kingdom,11,0
14466.0,644.87,United Kingdom,13,0
14467.0,730.5600000000001,United Kingdom,12,0
14468.0,63.47,United Kingdom,1,0
14469.0,573.16,United Kingdom,4,0
14470.0,281.52,United Kingdom,3,0
14471.0,129.21,United Kingdom,2,0
14472.0,934.74,United Kingdom,9,0
14473.0,28.75,United Kingdom,2,0
14474.0,554.75,United Kingdom,3,0
14475.0,179.29,United Kingdom,7,0
14476.0,62.15,United Kingdom,1,0
14477.0,30.91,United Kingdom,10,0
14478.0,150.29,United Kingdom,4,0
14479.0,461.62,United Kingdom,4,0
14480.0,185.84,United Kingdom,5,0
14481.0,730.2700000000001,United Kingdom,6,0
14482.0,650.97,United Kingdom,14,0
14483.0,25.62,United Kingdom,3,0
14484.0,110.85,United Kingdom,4,0
14485.0,126.1,United Kingdom,1,0
14486.0,11.7,United Kingdom,2,0
14487.0,498.13,United Kingdom,8,0
14488.0,109.74,United Kingdom,2,0
14489.0,215.86,United Kingdom,4,0
14490.0,152.87,United Kingdom,2,0
14491.0,93.82000000000001,United Kingdom,2,0
14492.0,467.11,United Kingdom,10,0
14493.0,1073.61,United Kingdom,14,0
14494.0,31.49,United Kingdom,3,0
14495.0,29.05,United Kingdom,4,0
14496.0,590.24,United Kingdom,10,0
14497.0,188.76,United Kingdom,3,0
14498.0,1126.56,United Kingdom,10,0
14499.0,674.95,United Kingdom,10,0
14500.0,43.5,United Kingdom,3,0
14501.0,24.650000000000002,United Kingdom,3,0
14502.0,1524.53,United Kingdom,14,3
14503.0,437.26,United Kingdom,6,0
14504.0,372.65,United Kingdom,4,0
14505.0,4891.1900000000005,United Kingdom,27,3
14506.0,1674.03,United Kingdom,7,3
14507.0,928.91,United Kingdom,14,0
14508.0,651.02,United Kingdom,6,0
14509.0,87.75,United Kingdom,1,0
14510.0,165.12,United Kingdom,4,0
14511.0,181.97,United Kingdom,6,0
14512.0,235.98,United Kingdom,7,0
14513.0,60.21,United Kingdom,7,0
14514.0,873.71,United Kingdom,10,0
14515.0,505.22,United Kingdom,15,0
14516.0,105.2,United Kingdom,1,0
14517.0,96.0,United Kingdom,2,0
14518.0,43.19,United Kingdom,1,0
14519.0,109.44,United Kingdom,2,0
14520.0,12.83,United Kingdom,2,0
14521.0,48.1,United Kingdom,2,0
14522.0,119.54,United Kingdom,8,0
14523.0,32.64,United Kingdom,1,0
14524.0,1201.53,United Kingdom,13,0
14525.0,1607.57,United Kingdom,21,3
14526.0,84.53,United Kingdom,1,0
14527.0,15621.86,United Kingdom,190,1
14528.0,35.53,United Kingdom,1,0
14529.0,450.81,United Kingdom,3,0
14530.0,1823.16,United Kingdom,19,3
14531.0,71.48,United Kingdom,1,0
14532.0,1477.96,United Kingdom,12,0
14533.0,222.77,United Kingdom,15,0
14534.0,2563.55,United Kingdom,38,3
14535.0,2418.5,United Kingdom,11,3
14536.0,91.8,United Kingdom,1,0
14537.0,96.97,United Kingdom,3,0
14538.0,399.98,United Kingdom,5,0
14539.0,66.53,United Kingdom,2,0
14540.0,1025.25,United Kingdom,12,0
14541.0,478.81,United Kingdom,14,0
14542.0,27.05,United Kingdom,1,0
14543.0,1937.85,United Kingdom,50,3
14544.0,416.33,United Kingdom,3,0
14545.0,94.94,United Kingdom,1,0
14546.0,2138.94,United Kingdom,20,3
14547.0,1053.88,United Kingdom,9,0
14548.0,343.27,United Kingdom,9,0
14549.0,420.88,United Kingdom,4,0
14550.0,240.91,United Kingdom,4,0
14551.0,257.71,United Kingdom,9,0
14552.0,318.09,United Kingdom,3,0
14553.0,790.17,United Kingdom,10,0
14554.0,595.48,United Kingdom,4,0
14555.0,459.49,United Kingdom,7,0
14556.0,559.99,United Kingdom,3,0
14557.0,50.88,United Kingdom,2,0
14558.0,140.15,United Kingdom,5,0
14559.0,2.1,United Kingdom,1,0
14560.0,881.49,United Kingdom,46,0
14561.0,137.01,United Kingdom,3,0
14562.0,2019.52,United Kingdom,30,3
14563.0,477.42,United Kingdom,2,0
14564.0,421.29,Channel Islands,5,0
14565.0,601.54,United Kingdom,7,0
14566.0,27.36,Channel Islands,4,0
14567.0,125.44,United Kingdom,3,0
14568.0,92.97,Channel Islands,2,0
14569.0,99.66,United Kingdom,4,0
14570.0,223.5,United Kingdom,3,0
14571.0,87.89999999999999,United Kingdom,1,0
14572.0,1691.42,United Kingdom,15,3
14573.0,1770.93,United Kingdom,17,3
14574.0,30.45,United Kingdom,1,0
14575.0,238.51,United Kingdom,1,0
14576.0,5.9,United Kingdom,1,0
14577.0,492.22,United Kingdom,7,0
14578.0,58.83,United Kingdom,1,0
14579.0,49.8,United Kingdom,1,0
14580.0,4.95,United Kingdom,1,0
14581.0,192.10999999999999,United Kingdom,2,0
14582.0,20.34,United Kingdom,1,0
14583.0,1134.91,United Kingdom,8,0
14584.0,608.97,United Kingdom,9,0
14585.0,205.08,United Kingdom,5,0
14586.0,17.42,United Kingdom,3,0
14587.0,916.45,United Kingdom,10,0
14588.0,44.79,United Kingdom,1,0
14589.0,47.7,United Kingdom,1,0
14590.0,861.93,United Kingdom,28,0
14591.0,553.71,United Kingdom,4,0
14592.0,335.32,United Kingdom,3,0
14593.0,1637.95,United Kingdom,18,3
14594.0,270.78,United Kingdom,2,0
14595.0,354.73,United Kingdom,8,0
14596.0,192.78,United Kingdom,1,0
14597.0,193.35,United Kingdom,6,0
14598.0,184.26,United Kingdom,3,0
14599.0,196.14000000000001,United Kingdom,2,0
14600.0,204.92000000000002,United Kingdom,2,0
14601.0,10.04,United Kingdom,1,0
14602.0,110.32000000000001,United Kingdom,1,0
14603.0,3.3,United Kingdom,1,0
14604.0,46.66,United Kingdom,1,0
14605.0,376.52,United Kingdom,4,0
14606.0,19086.39,United Kingdom,259,1
14607.0,658.57,United Kingdom,27,0
14608.0,176.83,United Kingdom,12,0
14609.0,3.45,United Kingdom,11,0
14610.0,20.1,United Kingdom,2,0
14611.0,87.25,United Kingdom,3,0
14612.0,98.4,United Kingdom,1,0
14613.0,1.06,United Kingdom,1,0
14614.0,52.56,United Kingdom,1,0
14615.0,167.36,United Kingdom,6,0
14616.0,16.12,United Kingdom,5,0
14617.0,25.77,United Kingdom,2,0
14618.0,256.86,United Kingdom,9,0
14619.0,237.65,United Kingdom,3,0
14620.0,92.23,United Kingdom,3,0
14621.0,507.84,United Kingdom,16,0
14622.0,67.46000000000001,United Kingdom,1,0
14623.0,849.49,United Kingdom,12,0
14624.0,119.83,United Kingdom,6,0
14625.0,1117.81,United Kingdom,18,0
14626.0,710.99,United Kingdom,15,0
14627.0,118.05,United Kingdom,3,0
14628.0,303.96,United Kingdom,5,0
14629.0,573.25,United Kingdom,3,0
14630.0,107.2,United Kingdom,1,0
14631.0,242.31,United Kingdom,7,0
14632.0,20.32,United Kingdom,1,0
14633.0,108.05,United Kingdom,1,0
14634.0,264.46,United Kingdom,7,0
14635.0,58.15,United Kingdom,1,0
14636.0,85.07000000000001,United Kingdom,2,0
14637.0,10.12,United Kingdom,1,0
14638.0,66.55,United Kingdom,1,0
14639.0,1328.93,United Kingdom,11,0
14640.0,770.8,United Kingdom,16,0
14641.0,9.030000000000001,United Kingdom,1,0
14642.0,6.01,United Kingdom,1,0
